ref_state_id,state_name,ref_district_id,district_name,cattle,buffalo,sheep,goat,horse,pony,mule,donkey,camel,pig,Total_poultry
9,Uttar Pradesh,165,Jalaun,204198,357697,25462,322607,454,59,93,302,11,3543,12462
9,Uttar Pradesh,166,Jhansi,226789,306551,42297,260396,343,7,33,209,2,4002,27154
9,Uttar Pradesh,167,Lalitpur,364514,291743,3590,180189,132,1,9,6,2,521,23435
9,Uttar Pradesh,168,Hamirpur,141151,238510,12503,299330,450,7,55,234,2,3269,27505
9,Uttar Pradesh,169,Mahoba,138969,137867,14025,206066,232,0,253,78,0,5336,22039
9,Uttar Pradesh,170,Banda,255495,423768,9702,281392,723,101,442,404,38,5409,18488
9,Uttar Pradesh,171,Chitrakoot,267740,251688,19683,175973,286,125,23,255,18,4470,83176
9,Uttar Pradesh,172,Fatehpur,162813,647503,88677,438167,1770,31,158,268,7,12249,452302
9,Uttar Pradesh,173,Pratapgarh,604203,596075,9372,340666,2061,14,16,89,37,13192,122829
9,Uttar Pradesh,174,Kaushambi,176495,364403,20565,312771,1915,290,23,180,73,16312,48028
9,Uttar Pradesh,175,Allahabad,560456,817058,121374,261053,1661,60,151,75,227,13871,276347
9,Uttar Pradesh,176,Barabanki,324762,508830,400,229206,1241,29,48,60,3,5646,876003
9,Uttar Pradesh,177,Faizabad,274526,348161,8499,189303,375,8,50,25,0,4505,519963
9,Uttar Pradesh,178,Ambedkar Nagar,262839,343283,9410,164844,205,2,15,82,8,1487,266404
9,Uttar Pradesh,179,Sultanpur,359706,318785,20102,195700,467,19,144,37,44,2311,71997
9,Uttar Pradesh,180,Bahraich,343265,424265,15488,581585,1621,11,123,79,0,5126,176047
9,Uttar Pradesh,181,Shravasti,160042,174379,3110,111488,295,139,17,8,0,2598,11446
9,Uttar Pradesh,182,Balrampur,197746,226303,9136,270790,394,126,113,100,1,5301,101015
9,Uttar Pradesh,183,Gonda,378420,438171,14839,290621,564,40,528,34,1,6621,178460
9,Uttar Pradesh,184,Siddharth Nagar,97064,182952,4010,284526,90,5,83,4,0,1558,26601
9,Uttar Pradesh,185,Basti,125703,343799,8135,152497,70,9,1,9,8,455,59826
9,Uttar Pradesh,186,Sant Kabeer Nagar,84008,144691,2940,143081,208,21,0,0,6,1015,89727
9,Uttar Pradesh,187,Maharajganj,69102,180630,1870,252829,255,39,17,14,4,4435,78913
9,Uttar Pradesh,188,Gorakhpur,287431,253190,8601,173017,469,741,116,157,1,4507,367832
9,Uttar Pradesh,189,Kushi Nagar,165224,170194,1084,297917,515,22,217,15,1,3680,403843
9,Uttar Pradesh,190,Deoria,287843,190894,2198,255563,236,46,82,614,0,2006,216289
9,Uttar Pradesh,191,Azamgarh,460458,477563,10885,299653,139,15,128,318,4,6081,909676
9,Uttar Pradesh,192,Mau,173304,192711,3205,171962,140,35,302,834,5,3648,129400
9,Uttar Pradesh,193,Ballia,434902,249786,18560,157490,1125,206,795,3106,65,6762,156693
9,Uttar Pradesh,194,Jaunpur,536940,584454,27321,276543,126,20,13,110,7,9345,104083
9,Uttar Pradesh,195,Ghazipur,386272,505965,19171,151400,233,66,140,1038,0,2732,72684
9,Uttar Pradesh,196,Chandauli,338393,323117,17087,89091,104,90,112,292,6,3907,276404
9,Uttar Pradesh,197,Varanasi,306849,243685,9665,124528,48,4,109,55,3,1557,121652
9,Uttar Pradesh,198,Sant Ravidas Nagar,212465,156603,22209,47738,35,0,0,29,0,1064,30495
9,Uttar Pradesh,199,Mirzapur,511188,287582,71717,126877,342,30,113,1784,26,4869,265251
9,Uttar Pradesh,200,Sonbhadra,550069,148632,22718,240083,20,11,3,26,4,2226,153025
9,Uttar Pradesh,201,Etah,90184,593550,2200,98507,412,21,121,95,2,3319,37439
9,Uttar Pradesh,202,Kasganj,79666,527709,5629,84550,783,4,68,85,8,2045,5892
9,Uttar Pradesh,663,Amethi,315654,342664,8094,214207,1211,31,26,44,11,10855,673731
9,Uttar Pradesh,672,Hapur,102115,246786,959,30690,782,5,61,51,0,4686,11239
9,Uttar Pradesh,680,Sambhal,174913,710993,2040,84709,1751,93,34,41,3,3261,26848
9,Uttar Pradesh,682,Shamli,117891,253286,2842,21559,1310,23,121,36,12,5121,296426
5,Uttarakhand,709,Almora,149080,77444,2186,185319,239,101,1392,4,0,359,72309
5,Uttarakhand,710,Bageshwar,76181,31432,20800,102075,243,3,1714,2,0,114,17986
5,Uttarakhand,711,chamoli,145625,37922,75417,96861,600,0,4064,4,0,287,34875
5,Uttarakhand,712,Champawat,79686,18599,10,60516,44,116,547,0,0,80,121577
5,Uttarakhand,713,Dehradun,194043,52185,6222,158314,444,131,1724,254,0,1692,583703
5,Uttarakhand,714,Haridwar,179395,214480,4697,26594,456,30,18,16,0,6129,274851
5,Uttarakhand,715,Nainital,176506,77759,828,66213,734,188,1368,2,15,779,639479
5,Uttarakhand,716,Pauri Garhwal,256311,30076,13276,142816,588,96,1374,186,0,1092,64070
5,Uttarakhand,717,Pithoragarh,162869,37056,44533,226060,622,0,2798,18,0,161,95814
5,Uttarakhand,718,Rudraprayag,74237,31115,13084,28363,217,17,2561,1,0,44,25877
5,Uttarakhand,719,Tehri Garhwal,86362,79394,21145,126944,479,3,2667,8,0,623,59815
5,Uttarakhand,720,Udham Singh Nagar,166349,152911,2068,51014,1181,19,77,23,0,6030,2997991
5,Uttarakhand,721,Uttarkashi,105479,25945,80349,100882,900,1,5989,71,0,269,30337
19,West Bengal,327,Darjeeling,203881,6992,969,164834,123,72,1,32,0,57166,848610
19,West Bengal,328,Jalpaiguri,727592,5381,8169,512322,6,0,0,0,0,36680,1290753
19,West Bengal,329,Coochbehar,1226670,6397,63824,486974,173,23,0,2,0,7372,1917542
19,West Bengal,330,Dinajpur Uttar,1091590,12384,1521,885282,14,0,0,0,0,25809,2597607
19,West Bengal,331,Dinajpur Dakshin,532056,1920,6295,598137,6,0,0,3,0,41055,1880668
19,West Bengal,332,Maldah,1038763,38439,32919,1376487,53,7,0,8,0,70969,2982438
19,West Bengal,333,Murshidabad,1199817,66783,51415,1751276,274,14,3,6,34,8236,4864786
19,West Bengal,334,Birbhum,1185333,94938,159206,1168796,21,0,1,0,0,38374,4614872
19,West Bengal,335,Bardhaman,1532669,58942,135965,1370985,66,177,0,3,0,21327,7508347
19,West Bengal,336,Nadia,816780,17157,24669,924339,95,15,4,4,0,4923,3389479
19,West Bengal,337,24 Paraganas North,697601,34443,34356,780001,31,0,0,0,0,7241,6596548
19,West Bengal,338,Hooghly,912745,35229,1655,886410,8,3,0,0,0,16671,3597064
19,West Bengal,339,Bankura,1491831,64427,71889,1064468,36,3,0,3,9,20648,5372542
19,West Bengal,340,Purulia,915274,77650,186925,966681,14,0,0,5,0,30510,4101529
19,West Bengal,341,Howrah,226388,5724,237,157017,2,1,0,1,0,362,1376937
19,West Bengal,342,Kolkata,1003,459,93,3625,0,0,0,1,0,335,29728
19,West Bengal,343,24 Paraganas South,1019495,11709,82258,791587,266,5,16,1,0,7348,9271700
19,West Bengal,344,Medinipur West,1758443,37649,18172,872869,20,8,0,12,0,25438,5222355
19,West Bengal,345,Medinipur East,1093499,263,5948,475230,17,0,1,12,0,1891,4295172
19,West Bengal,662,Alipurduar,520443,2209,7476,281764,10,3,0,0,2,58991,1307902
19,West Bengal,830,PASCHIM BARDHAMAN,273637,22682,6498,256143,0,18,0,1,0,16635,653934
19,West Bengal,831,KALIMPONG,48915,129,82,64109,7,0,0,0,0,13208,321093
19,West Bengal,832,Jhargram,563491,29015,52345,440004,2,0,0,0,0,29167,3280996

